smiles	idnumber
O=C(N[C@H](Cc1ccccc1)C(=O)O)c1cn2ccccc2n1	Z3015448555
Cc1noc(CC2CCCN(C(=O)NCCn3cccn3)C2)n1	Z2970786368
CC(C)C[C@H]1COCCN1C(=O)NCc1ccc(C#N)c(F)c1	Z2602545455
CCc1ccccc1S(=O)(=O)NC1CC(C(=O)O)C1	Z2788316279
CO[C@@H]1COC[C@H]1NC(=O)Nc1cccc(Oc2ccccc2)n1	Z2956975484
Cc1ccccc1C(=O)NCC(=O)N1CCC(Oc2ccccn2)C1	Z1433177833
O=C(NCc1ncccc1F)N1CCC(N2CCCNC2=O)CC1	Z1503375756
COCc1ccc(C(=O)N2CCCC2(COC)C(=O)O)cc1	Z2386659553
Cc1ccc(F)c2oc(C(=O)NCc3nnc(C4CCOC4)[nH]3)cc12	Z2982066640
CC1(C)CN(C(=O)NCc2cccc(N3CCOCC3)n2)C1c1ccncc1	Z2307408339
O=C(C1CC2(C1)CC2(F)F)N1CC[C@@]2(C(=O)O)CCC[C@@H]12	Z2792930795
Cn1cc([C@@H]2CN(C(=O)NCc3nccs3)C[C@H]2CO)cn1	Z2968758526
Cc1csc(-c2noc(C3CC3c3ccc4c(c3)OCCO4)n2)n1	Z1684910170
Cc1nocc1NC(=O)NCc1nc(CN(C)C)cs1	Z2952484324
O=S(=O)(NCCc1cnoc1)C1CCC1	Z3009206582
NC(=O)COc1cccc(CNC(=O)NC2CCCN(Cc3ccccc3)C2)c1	Z1305377052
CCN1CCC(CCNC(=O)N2CCC(NC(=O)c3ccccc3)CC2)CC1	Z1307747544
Cn1cc(C2=CCCN(S(=O)(=O)c3ncc[nH]3)C2)cn1	Z3009187423
Cc1cc(C(=O)N(CCC(=O)O)CC2CC2)nn1C	Z1444304183
Cc1noc(C2CCN(C(=O)NCc3cccc(OCC(N)=O)c3)CC2)n1	Z1308263503
CC1COCCN(Cc2csc(-c3cccc(C(=O)O)c3)n2)C1	Z2899142808
CCNC(=O)c1ccc(CNC(=O)N2CCC(n3ccnc3)CC2)cc1	Z1117178978
COCC1(C(=O)O)CCCN1C(=O)C(OC)C1CC1	Z2627855673
COC(CNC(=O)NC1c2ccccc2CC1O)C(C)C	Z1309158162
O=C(O)c1cccc(OCCN2CCCC2c2ccc3c(c2)OCCO3)c1	Z2482847101
Cc1ccc(CNC(=O)c2cn(C)c(=O)c3ccccc23)s1	Z1863959266
N#Cc1cc(S(=O)(=O)N2CCOC(C(=O)O)C2)ccc1C(F)(F)F	Z2300989111
O=C1CN(C(=O)NCC2CCN(Cc3ccccc3)CC2)CCN1	Z827858858
O=C(O)c1ccc(CN2CCCC(c3cc(C(F)(F)F)[nH]n3)C2)cc1	Z2295180428
Cc1n[nH]c(C)c1CCC(=O)N1CCCC[C@@H]1C(=O)O	Z2898204321
Cc1cc(NC(=O)c2cc(N3CCOCC3)ccn2)n(C)n1	Z1786709486
COc1ccc(C(C)NC(=O)N2CCCC2C(=O)NC2CC2)cc1F	Z479953054
CC(C(=O)O)N(C)S(=O)(=O)c1ccc(C(F)(F)F)nc1	Z1739103767
O=C(NCCC1OCCc2ccccc21)Nc1ccn2ccnc2c1	Z2951422517
Fc1ccc(C2(c3noc(CN4CCOCC4)n3)CCCCC2)cc1	Z2041536627
C[C@H](NC(=O)N1CCOC(CN(C)CC(=O)O)C1)c1ccccc1Cl	Z2353376682
Cc1nc(CN2CCC(CNC(=O)NCC3(CO)CCC3)CC2)oc1C	Z1658034315
Cc1noc(CNC(=O)N2CCC(C(=O)Nc3ccccc3)CC2)n1	Z1056001210
CC(C)(C)c1coc(CNC(=O)NC2CCc3cn[nH]c3C2)n1	Z2971866657
CCOc1ncccc1CNC(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1	Z509330920
CC(C)[C@H](CO)NC(=O)N[C@@H]1C[C@H]1c1ccco1	Z3105120273
Cc1cnn(C2CCCN(C(=O)NCCNC(=O)c3ccc(F)cc3)C2)c1	Z1180739355
O=C(O)c1ccc(Cl)cc1S(=O)(=O)N1CCOCC1C1CC1	Z2437518812
Cc1c(C(=O)NCc2cccc(C(=O)O)c2)oc2ccccc12	Z1444932853
Cc1cc(Nc2cnn(Cc3ccccn3)c2)nc(-c2cccnc2)n1	Z983435066
CCc1cc(C(=O)Nc2ccccc2N(C)C(C)C)n(C)n1	Z2801257674
CC1CC(NC(=O)NCc2ccc(-n3ccnc3)c(F)c2)CN1C1CC1	Z1376642945
CC(NC(=O)N[C@@H]1C[C@H]1c1ccco1)c1nnnn1C	Z3105119171
Cn1cc(C2CC(C(=O)O)CN(C(=O)Cc3ccsc3)C2)cn1	Z2777642937
Cc1cc(C2CCCN2CCOc2cccc(C(=O)O)c2)no1	Z2482897134
O=C(O)CN1CCC(NS(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1	Z1738583961
CC1CN(C(=O)NCc2ccc(Cl)c(Cl)c2)CC(C)C1O	Z2622376095
O=C1CN(Cc2nc(C3(c4ccccc4)CCC3)no2)C(=O)N1	Z1688991385
CN(C)Cc1csc(CNC(=O)Nc2cnn3ccccc23)n1	Z2952761402
CCc1cnc(CN(C)C(=O)C2CCCN2C(=O)Cc2ccccc2)s1	Z1324822992
Cc1cc(C(=O)N(Cc2ccccc2)C(C)C(=O)O)ncn1	Z2295936424
O=C(NCC1CC(=O)N(C2CC2)C1)N1CCC(Cc2cccc(F)c2)CC1	Z1632747837
CN(C)CCN1CCC(CNC(=O)C2CCCN2C(=O)c2ccccc2)CC1	Z1204792413
Cc1cc(F)ccc1C(=O)N1C[C@H](C(=O)O)[C@H](c2ccccc2)C1	Z2296074608
Cc1noc2ncc(C(=O)Nc3cnn(CC(=O)N4CCOCC4)c3)cc12	Z1261446687
CCc1ncsc1C(=O)Nc1ccc(OC)c(-n2nnnc2C)c1	Z1493219640
CS(=O)(=O)c1csc(C(=O)NCC2CCN(Cc3cccs3)CC2)c1	Z1559248550
Cc1ccsc1C1CC1C(=O)Nc1cccc(-c2nnnn2C)c1	Z1486302022
COc1cc(N2CCN(Cc3ccc(C(=O)O)c(Cl)c3)CC2)ccc1F	Z2483103579
Cc1nn(C)cc1C(=O)N(C)C1CCCN(Cc2ccccc2)C1	Z1315983530
Cc1ccn(CC(C)(O)C(=O)NC2CCN(Cc3ccccc3)CC2)c(=O)c1	Z1930643684
Cc1noc(C2CCN(C(=O)C3CC3c3ccc4c(c3)OCCO4)CC2)n1	Z1264342988
O=C(NCCn1ccnc1)C1CCCN1C(=O)Cc1ccccc1	Z825905822
Cc1ccccc1C(=O)NCC(=O)N1CCC2CCC(C1)N2C	Z1309941103
CCC(C)C(C)C(=O)N1CCCN(Cc2ccccc2)CC1	Z1629197320
CC(=O)NC(CC(=O)N1CCCC1C(=O)NC1CC1)c1ccccc1	Z354535070
Cc1ccccc1C(=O)NC1CCN(C(=O)CN2C(=O)NC(=O)C2(C)C)CC1	Z1230186680
Cc1csc(C2CCCCN2C(=O)CCc2c(C)n[nH]c2C)n1	Z1129006522
CCNC(=O)CNC(=O)C1CCCN1C(=O)c1ccccc1OC(F)F	Z442534442
Cc1cc(C2CCCN2C(=O)NCCC(=O)N2CCCCCC2)no1	Z967112972
Cc1nc(C2CCCCN2C(=O)c2cc(C(C)C)n(C)n2)no1	Z1318767714
CN1C2CCCC1CC(NC(=O)C1CCCN(C(=O)c3ccccc3)C1)C2	Z1274688862
CCC1(C)CN(C(=O)C2CCCN2C(=O)c2ccccc2O)CCO1	Z1796304868
O=C(c1csnn1)N1CCOCC1c1nc(-c2cccs2)no1	Z1998485083
CC(C)(C)c1nc(CC(=O)NC2c3ccccc3CC2O)cs1	Z1331298805
Cc1ccc(C)c(N2CCN(C(=O)c3cnc(N(C)C)cn3)CC2)c1	Z1626742989
CC(C)(C)S(=O)(=O)CC(=O)NCC1(N2CCOCC2)CCCCC1	Z1558617204
NC(=O)N1CCCC(C(=O)N2CCCCCC2c2ccccc2)C1	Z772527966
CCC(=O)Nc1cccc(C(=O)NC2c3ccccc3CC2O)c1	Z1331298531
Cn1cc(N2CCN(C(=O)c3ccccc3N3CCCCC3)CC2)cn1	Z1315950909
CN(C)C(=O)c1ccc(CNC(=O)C2CCCN2C(=O)c2ccccc2O)cc1	Z466956894
Cc1occc1C(=O)N1CCC(CC(=O)N2CCCC2)CC1	Z435469752
Cc1ccccc1C(=O)NC1CCN(C(=O)CCc2nc(C(C)C)no2)CC1	Z407255890
CN(C)C(=O)[C@H]1CC[C@@H](C2CCN(c3cccc(C(=O)O)n3)CC2)O1	Z2762782872
COCCN1CCN(C(=O)c2cc(=O)c(OC)co2)CC1	Z1986965726
C[C@]12CN(Cc3ccccc3)C[C@H]1CN(C(=O)[C@H]1CCCO1)C2	Z2804678455
CN(C)C(=O)[C@H]1CC[C@@H](C2CCN(c3nc4ccccc4[nH]3)CC2)O1	Z2762006421
CN(C)c1ncccc1CNC(=O)N1CCCC1Cc1ccccc1	Z510919414
O=C(NCc1ccc(Cl)cc1)C1CCN(C(=O)c2ccoc2)CC1	Z317413272
O=C(CCC(=O)N1CCCN(Cc2ccccc2)CC1)N1CCOCC1	Z255413024
Cc1cccc(NC(=O)C2CCCN(C(=O)c3cn(C)nn3)C2)n1	Z2195102985
COC(=O)c1cc(F)cc(C(=O)N[C@@H](C)C(=O)O)c1	Z3016340846
COCC(=O)N[C@H](C(=O)NC1CCN(Cc2ccc(Cl)cc2)CC1)C(C)C	Z1256071954
COc1cccc2[nH]cc(CC(=O)Nc3cnn(CC4CCCO4)c3)c12	Z1618463951
Cc1cccc(NC2CCN(C(=O)c3ccnc(C#N)c3)CC2)c1	Z1952263602
CCn1cc(-c2n[nH]cc2C(=O)NC2CCCN(c3ccccc3F)C2)cn1	Z1747432300
COC(=O)c1cc(F)cc(C(=O)N[C@@H](C(=O)O)C(C)C)c1	Z3016340845
CCOc1cc(C)ccc1CNC(=O)N[C@@H]1c2ccccc2C[C@@H]1O	Z1402772613
O=C(CC(=O)N1CCCC1CCc1ccccc1)NCC(F)(F)F	Z1626652420
O=C(NC1(c2cccc(F)c2)CCOCC1)c1cc(Cl)c[nH]1	Z1275832823
CCC1CN(C(=O)C2CCCN2C(=O)c2ccccc2O)CCO1	Z641122266
CNC(=O)c1ccc(CN(C)C(=O)C2CCCN2C(=O)Cc2cccs2)cc1	Z808737672
CN(C)C(=O)NCCNC(=O)C1(C(F)(F)F)CCN(Cc2ccccc2)C1	Z1610380595
CN1CCC(C(=O)NC2CCCN(c3ccccc3F)C2)CC1=O	Z1542403028
N#Cc1ccc(CC(=O)N2CCCC(S(N)(=O)=O)C2)cc1	Z1280348393
Cc1cccc2c(CC(=O)Nc3cnn(CC4CCCO4)c3)c[nH]c12	Z1255853998
COc1ccc2[nH]cc(C3CCN(C(=O)c4c[nH]c(C)n4)CC3)c2c1	Z1172065998
CC(C)c1nc(C2CCN(C(=O)c3ccc(C(N)=O)s3)CC2)no1	Z2227541160
CCN(Cc1ccccn1)C(=O)C1CCCN1C(=O)Cc1cccs1	Z1368632787
CCOC(=O)c1cc2ccccc2nc1NC(=O)CCCCOC	Z3068704430
Cn1cccc1C1CCCCCN1C(=O)c1ccnc(-n2cccn2)c1	Z1246456738
COc1cc(Cl)cc(C(=O)NCc2ccc(N3CCOC(C)C3)nc2)c1	Z2213266994
NC(=O)N1CCCC(C(=O)N2CCCC2c2ccc(F)c(F)c2)C1	Z1188890970
CN(C)C(=O)[C@H]1CC[C@@H](C2CCN(c3ncccc3C(=O)O)CC2)O1	Z2762782940
CN1CCOC(CNC(=O)c2cccc(NC(=O)c3ccc(F)cc3)c2)C1	Z954492244
O=C(CN1CCCCC1=O)Nc1cnn(CC2CCCO2)c1	Z845463446
O=C(CCc1nc(-c2ccco2)no1)N1CCOC(C2CCCO2)C1	Z1401559804
COc1ccc2cc(C(=O)N3CCOCC3c3cccn3C)c(C)nc2c1	Z2303119460
CCN(CC)C(=O)C1CCCN1C(=O)Cc1cccs1	Z808686438
CCC1(C(=O)NC2CCN(Cc3ccncc3)CC2)CCC1	Z1360233498
CCCNC(=O)CCC(=O)NCC1CCCCN(Cc2ccccc2)C1	Z2181686887
O=C(O)C(c1ccc(F)cc1)N1CCC(c2nc(-c3ccccc3)n[nH]2)CC1	Z2482953226
CN(CC1CCCC1O)C(=O)C1CCCN(C(=O)c2ccccc2)C1	Z1516046435
CCC(C(=O)NC1CCN(C(=O)c2ccccc2)CC1)N1CCCC1=O	Z1279173196
Cc1cc(C(=O)N2CCCC2C(=O)O)ccc1S(N)(=O)=O	Z1455181386
Cc1c(C(=O)Nc2cnn(CC(=O)N3CCOCC3)c2)cnn1C	Z1261445421
CN(c1ccccc1)C1CCN(C(=O)C2CCCN(C(=O)C3CC3)C2)CC1	Z980712258
Cc1cc(CN(C)C(C(=O)O)c2ccccc2F)no1	Z2482901393
CN(C)C(=O)C1CCN(C(=O)C2CCCN2C(=O)Cc2cccs2)CC1	Z808674308
CCn1cc(CNC[C@@H]2CCCO[C@H]2c2ccnn2C)cn1	Z2382246139
CO[C@@H]1C[C@@H](c2ncc[nH]2)N(Cc2nc(C3CC3)no2)C1	Z2386784401
COCC1(C(=O)O)CCCN1S(=O)(=O)c1cc(F)cc(Cl)c1	Z2234724299
CO[C@@H]1CN(C(=O)c2cc(C(C)(C)C)on2)C[C@H]1c1cn(C)nn1	Z2391075247
CC(=O)NC1(c2noc(C3(N)CCN(C)C3)n2)CCCC1	Z2388932726
Cc1noc(CC2(O)CCCN(c3cccc(F)c3C#N)C2)n1	Z2383103136
COc1ccccc1CC1CCN(C(=O)c2cccc(N)c2)CC1.Cl	Z1458867651
C[C@@H]1CN(C(=O)Cc2ccnn2C)C[C@H](c2nc(C3CC3)no2)O1	Z2386376889
CCn1nccc1CCN1CCCC(O)(Cc2nc(C3CC3)no2)C1	Z2385241195
Cn1cc(O[C@@H]2CN(Cc3cccc(C#N)c3)C[C@H]2O)cn1	Z2384387770
Cc1nnc2n1CC(C(=O)N1CCOCC(F)(F)C1)N(C)C2	Z2403969969
CO[C@@H]1CN(C(=O)c2oc(C(C)C)nc2C)C[C@H]1c1cn(C)nn1	Z2391086115
CO[C@@H]1C[C@@H](c2ncc[nH]2)N(CCc2cccc(C)c2)C1	Z2384413169
CO[C@@H]1CN(C(=O)c2cnc(C)nc2C(C)C)C[C@H]1c1cn(C)nn1	Z2391074164
CO[C@@H]1CN(Cc2ccccc2N2CCOCC2)C[C@H]1c1cn(C)nn1	Z2384762922
Cc1cnn(C)c1S(=O)(=O)NC[C@@H]1CCCO[C@H]1c1cnn(C)c1	Z2381644572
O=C(O)C1CC(c2ccccc2)CN(C(=O)Cc2ccsc2)C1	Z1609702795
Cc1noc([C@H]2CN(C(=O)c3ncccc3C(F)(F)F)C[C@@H](C)O2)n1	Z2386307168
Cc1noc([C@H]2CN(Cc3ccc(N4CCCC4)nc3)C[C@@H](C)O2)n1	Z2382503580
Cc1noc([C@H]2CN(Cc3c[nH]cn3)C[C@@H](C)O2)n1	Z2382306596
CN(C)c1ncc(CNC[C@@H]2CCCO[C@H]2c2ccnn2C)n1C	Z2382235743
Cc1nn(C)c(C)c1[C@H]1OCC[C@@H]1NCc1cc(-c2cnn(C)c2)no1	Z1755402379
CCOc1ccccc1OCCCC(=O)N1CC[C@@H](N)C1	Z2242903890
Cc1noc(CC2(O)CCCN(CCc3ccnn3C)C2)n1	Z2385071202
COc1cc(C#N)ccc1CN1C[C@H](c2cnn(C)c2C)[C@@H](C(N)=O)C1	Z2387145496
COc1cnccc1-c1noc([C@H]2OCC[C@H]2CN)n1	Z2404977213
CNC(=O)CC1(O)CCCN(C(=O)Cc2ccc3c(c2)CCO3)C1	Z2391431607
C[C@@H]1CN(C(=O)Cc2cnn(C)c2)C[C@H](c2nc(C3CC3)no2)O1	Z2386366200
Cc1noc([C@H]2CN(Cc3cnc(C(C)(C)C)nc3)C[C@@H](C)O2)n1	Z2382498641
CN(CC(C)(C)CN)C(=O)c1ccc2c(c1)CCC(=O)N2	Z2447197710
COC1(c2nnc(COc3ccccc3CCO)o2)CCOC1	Z2381574551
CCn1nc(C)c(CC(=O)N[C@H]2CCO[C@@H]2c2ccnn2C)c1C	Z2226786188
CO[C@@H]1CN(C(=O)c2cc(C3CC3)[nH]n2)C[C@H]1c1cn(C)nn1	Z2394619925
CCc1oc2ccccc2c1CN1CCCC(O)(Cc2nc(C)no2)C1	Z2383745603
CO[C@@H]1CN(Cc2ccoc2C)C[C@H]1c1cn(C)nn1	Z2384758843
COCCn1cc(CN2C[C@@H](OC)C[C@H]2C(=O)N2CCCC2)cn1	Z2053351944
Cn1ccnc1[C@@H]1OCCC[C@H]1CNCc1cc2ccccc2nc1O	Z2382207104
Cc1cc(CC(=O)N2CCCC(Cn3cnc4ccccc43)C2)n[nH]1	Z1738609799
Cn1cc(O[C@@H]2CN(Cc3cccc(-c4ccccn4)c3)C[C@H]2O)cn1	Z2384383371
Cc1cc(C(=O)N(C)C[C@@H]2OCCN(C)[C@H]2c2ccccc2)on1	Z2055012520
CCn1nccc1[C@H]1OCC[C@@H]1NC(=O)c1cc(C2CC2)on1	Z2062616863
Cc1nn(C)c(C)c1[C@H]1OCC[C@@H]1CNC(=O)Cc1ncccc1F	Z2382356680
Cn1nccc1[C@H]1OCC[C@@H]1NC(=O)CCn1cc(Cl)cn1	Z2062596190
Cn1nccc1[C@@H]1OCCC[C@H]1CNCc1cocn1	Z2382238348
NC(=O)[C@@H]1C[C@@H](F)CN1Cc1ccc(F)c(C(F)(F)F)c1	Z2054554861
CCOc1ccccc1C(=O)N1CCCC1c1nc(COCC(F)(F)F)no1	Z2156170495
Cc1ncc(C(=O)N[C@H]2CCO[C@@H]2c2ccn[nH]2)c(C)n1	Z2397212592
Cc1nnccc1C(=O)N1CCCCC1c1nnc(C2CCC2)o1	Z2155392874
C[C@@H]1CN(C(=O)Cc2ncccc2F)C[C@H](c2nc(C3CC3)no2)O1	Z2386479425
CCCOc1c(Cl)cc(C(=O)N2CCOC(C(=O)O)C2)cc1OCC	Z1445262846
Cc1nnc2n1CC(C(=O)N1CCOCC3(CCC3)C1)N(C)C2	Z2402939131
Cc1nn(C)c(C)c1-c1cc(C(=O)N2CCCC(n3cccn3)C2)[nH]n1	Z1023981876
COCc1cc(C(=O)NCC(C)CN)no1	Z2440604022
Cc1noc(CC2(O)CCCN(Cc3ccc(Cl)cc3C#N)C2)n1	Z2385070910
O=C([C@@H]1C[C@@H](F)CN1Cc1cnn2ccccc12)N1CCOCC1	Z2054572956
CN1CC[C@@H](CNC(=O)Cn2ncc3ccccc32)[C@@H]1c1cccnc1	Z1756377481
CCN(C)C(=O)NC1CCN(C(=O)c2ccc(OC)c(OC)c2)CC1	Z1229378106
CNS(=O)(=O)CC(=O)N1CCCC(Cn2cnc3ccccc32)C1	Z1738608453
Cc1nnc([C@H]2CCCN(C(=O)c3ccc(C(C)C)nc3C)[C@H]2C)o1	Z2392365445
CNCC1CCCN1C(=O)CCn1nc2ccccn2c1=O	Z2242916915
CO[C@@H]1CN(C(=O)c2cc(C(C)C)on2)C[C@H]1c1cn(C)nn1	Z2391079158
COCC1(C(=O)O)CCCN1S(=O)(=O)c1cc(C)ccc1F	Z2234724334
CN(C)C(=O)c1ccc(N[C@H]2C[C@@H](O)[C@@H]2n2cccn2)nc1	Z2384791111
Cc1noc(CC2(O)CCCN(Cc3ccc(C#N)c(F)c3)C2)n1	Z2383752680
Cc1noc(CC2(O)CCCN(c3nc4ccccc4[nH]3)C2)n1	Z2383104138
CCN1CCC(N(C)S(=O)(=O)c2ccc(C(=O)O)cc2)CC1	Z355187296
O=C(N1CCCC1)C1(O)CCCN(c2nccn3cnnc23)C1	Z2053750293
Cc1noc([C@H]2CN(Cc3ccc(C#N)o3)C[C@@H](C)O2)n1	Z2382503959
COc1cc(CN2C[C@@H](O)[C@H](Oc3cnn(C)c3)C2)ccc1Cl	Z2386588198
Cc1ccc(C)c(C2CN(C(=O)c3ccc(CN)cc3)C(C)CO2)c1	Z2242899780
Cc1nnc2n1CC(C(=O)N1CCC(Cc3cccnc3)CC1)N(C)C2	Z2402558835
CO[C@@H]1C[C@@H](c2ncc[nH]2)N(c2ncc(C)cn2)C1	Z2383718011
CO[C@@H]1CN(Cc2cccc3c2OCO3)C[C@H]1c1cn(C)nn1	Z2384765505
CC(=O)NC1(c2noc(C3(N)CCN(C)C3)n2)CCCCCC1	Z2388933120
CNC(=O)CC1(O)CCCN(Cc2cc3ccccc3nc2O)C1	Z2383838147
CCc1onc(C)c1C(=O)N(C)C[C@@H]1OCCN(C)[C@H]1c1ccccc1	Z2061100211
CCCn1ncnc1CN1CCCC(O)(Cc2nc(C3CC3)no2)C1	Z2385241862
Cc1noc([C@H]2CN(Cc3ncnn3CC(C)C)C[C@@H](C)O2)n1	Z2382304313
Cc1nnc([C@H]2CCCN(C(=O)c3ccncc3Cl)[C@H]2C)o1	Z2392371483
Cn1ccnc1CN(C(=O)CNCC1CCCO1)C1CC12CCNCC2	Z2242927775
CCn1cc(C(=O)Nc2ccc(S(=O)(=O)CCO)cc2)c(C(F)(F)F)n1	Z1974253174
CN1CCC(CNC(=O)C2CCCCN2C(=O)c2ccccc2)C1	Z1174142430
CC(O)CC1CCCN1C(=O)C1CCCN1C(=O)c1ccccc1OC(F)F	Z1501169418
CN(Cc1ccccc1N1CCCC1)C(=O)NC1CCc2[nH]cnc2C1	Z2181613718
COc1cc(OC)cc(N2CCC(NC(=O)c3cccc(F)c3)C2)c1	Z1334433732
CC(C)Cc1ncc(NC(=O)[C@H]2CC2(C)C)cn1	Z1941083070
c1cc(C2(c3noc(-c4cc(C5CC5)on4)n3)CCC2)ccn1	Z2505228922
Cc1cccc(C2CCCN2C(=O)C(C)C2CC2)n1	Z1441570662
COc1ccccc1OC(C)CNS(=O)(=O)N1CCC(C(=O)O)CC1	Z2437528203
COc1cccnc1CC(=O)N1Cc2ccccc2N(C)C[C@@H]1C	Z2679282819
C[C@@H]1COCCN1C(=O)NCc1cccc(N2CCOCC2)n1	Z1897342807
O=C(O)c1cccc(CNC(=O)c2cccc3c2CCC3)c1	Z1599321178
c1nc(NCC2CCC2)c2ncn(C3CC3)c2n1	Z2212362787
O=C(NCCNC(=O)C1CCCCN1C(=O)c1ccccc1)c1ccco1	Z321137154
CN(CC1CCCC1O)C(=O)C1CCCN(C(=O)Cc2ccccc2)C1	Z1516052551
O=C(O)C(CNC(=O)C1CC=CC1)Cc1ccc2ccccc2c1	Z1445407908
Cc1cc(Nc2cnn(CC3CC3)c2)nc(-c2cccnc2)n1	Z1272784495
O=C(NCC1(CO)COC1)C1(C(F)(F)F)CCN(Cc2ccccc2)C1	Z1482985887
Cc1nccc(C(=O)N(CCC(=O)O)CC2CC2)n1	Z1444300564
Nc1cccc(-c2ccc(C(=O)NC3CCOCC3)nc2)c1	Z2618066726
Cc1ccccc1C(=O)NC1CCN(C(=O)COc2nc(C(C)C)no2)CC1	Z1151204366
CCN(CC)C1CCN(C(=O)Nc2ccc(-n3nc(C)cc3C)nc2)C1	Z1277243041
CN1C2CCC1CN(C(=O)CNC(=O)c1cccs1)CC2	Z1303172147
CS(=O)(=O)N1CCCN(C(C(=O)O)c2ccc(Cl)c(Cl)c2)CC1	Z2482869678
CCOC(C)C(=O)N1CCCc2c(NC(C)=O)cccc21	Z853525390
CC1(C)C(CNc2ncnc3c2ncn3C2CC2)C1(F)F	Z2615540884
O=C(Nc1cnn(CC(=O)N2CCOCC2)c1)c1ccccc1OC(F)F	Z1261446662
CC(C)OC1CC(NC(=O)NC2c3ccccc3CC2O)C1(C)C	Z1702439612
O=C(CN1CCN(Cc2cnc3ccnn3c2)CC1)Nc1ccccc1F	Z1519166066
Cc1c(C(=O)O)cnn1-c1cccc(NC(=O)CC2C=CCC2)c1	Z929316462
Cc1nn(C)cc1C(=O)NC1CCCN(Cc2c(F)cccc2F)C1	Z1192926254
O=C(CN1CCCCCCC1=O)Nc1ccccc1N1CCC(CO)CC1	Z1543086722
Cc1occc1-c1cc(NC(=O)NC(C)CN2CCCCC2)no1	Z1903723289
O=C(CN1CCN(Cc2cocn2)CC1)Nc1ccc(F)cc1	Z1872022468
COCc1ccccc1CNC(=O)NC1CC2CCCC(C1)N2C	Z1282494417
CC1(C)CC(S(=O)(=O)NCCc2cnoc2)CO1	Z3009206872
COc1ccccc1N1CCC(NC(=O)CNC(=O)c2ccc(F)cc2)C1=O	Z1404477363
O=C(c1cccnc1)N1CCN(C(=O)C2CCCCN2Cc2ccccc2)CC1	Z1313219069
CN(CC(=O)N1CCC(C(=O)O)CC1)C(=O)c1cccc2c1ccn2C	Z1445208070
Cc1cc(C(=O)N(CCC(=O)O)CC2CC2)ncn1	Z1603326881
CC1(CNC(=O)NC2c3ccccc3CC2O)CCCC1	Z1160497294
O=C(O)Cc1cccc(NC(=O)CCN2CCCS2(=O)=O)c1	Z1455088617
c1cnc(-n2cccn2)c(-c2noc(C3CCOCC3)n2)c1	Z1683930823
O=C(NC1CCN(CC(F)(F)F)C1=O)N1CCC(n2ccnc2)CC1	Z1183258204
CCNC(=O)c1cccc(CNC(=O)N2CCCC2C(=O)NC2CC2)c1	Z560137524
O=C(O)c1ccn(-c2cccc(CNC(=O)C3CCCN(C(=O)C4CC4)C3)c2)n1	Z1956079874
Cc1occc1C(=O)NC1CCN(Cc2nccs2)CC1	Z1492805653
Cc1ncsc1CN1CCCc2c(C(=O)O)cccc21.I	Z3279436743
O=C(O)c1ccc(C(=O)N2CCC(C(=O)N3CCOCC3)CC2)c(F)c1	Z1728492407
Cn1cc(C(=O)NCC2(C(=O)O)CC2)cn1	Z2656171631
CO[C@H]1C[C@H](c2nnc(C)o2)N(C(=O)c2c(C)[nH]c3ccc(Cl)cc23)C1	Z1754147387
C[C@H](NC(=O)C1CCCN1C(=O)c1ccccc1)C(=O)O	Z1470642838
O=C(NCc1ccccc1CN1CCCC1=O)Nc1cnn(CC2CCCO2)c1	Z752338246
Cc1ccc(NC(=O)C2CCCN(C(C)c3ncc(C)o3)C2)nc1	Z1578092859
O=C(CC1CC1)N1CCCC(Nc2ccccc2)C1	Z1453257724
O=C(CCc1cccnc1)N1CCO[C@@H](c2ccc(Cl)cc2)C1	Z2232524658
CC(=O)N1CCC(C)(c2nc(-c3cccc4[nH]ccc34)no2)C1	Z1683741088
Cc1nc(C2CCN(C(=O)Nc3cnc4c(c3)COCC4)C2)no1	Z2950280652
COc1ccccc1N1CCC(NC(=O)NC2CCCC2CCO)C1	Z1752537174
Cc1ncc(C(=O)NC(C)C(Cc2ccccc2)C(=O)O)c(C)n1	Z2296056877
CCOC(C)C(=O)NC1CCN(Cc2ccc(Cl)cc2)CC1	Z422483650
CC(CN1CCN(C)CC1)NC(=O)NC1c2ccccc2CC1O	Z1143914029
CCc1ccc(NCc2ccncc2)cc1	Z57384636
COc1ccccc1N1CCC(NC(=O)NC2(CO)CCC2)C1	Z1673859403
Cc1nnccc1NC(=O)N1CCC[C@H]2C(=O)N(C)C[C@H]21	Z2950528493
O=C(O)c1cccc(C(=O)N(Cc2cccc(F)c2)CC2CCCO2)n1	Z1444088798
Cc1noc(C2CCN(C(=O)NCC(c3cccc(F)c3)N(C)C)CC2)n1	Z953909058
NS(=O)(=O)C1(CNc2ncc(F)cn2)CCC1	Z2974831278
Cc1c(C(=O)O)cnn1-c1cccc(NC(=O)CC2CCS(=O)(=O)C2)c1	Z929317090
CC(Oc1cccc(F)c1)C(=O)N1C[C@@H](C(=O)O)[C@H](c2ccccc2)C1	Z2205478372
Cn1nccc1NC(=O)NCC1(c2ccccc2)CCOCC1	Z1688663525
CN(Cc1ccncc1)C(=O)NC1CCCN(Cc2ccccc2)C1	Z546105806
